,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1616,1911,Hallsy,De Leek,Male,22,1980-06-08,Manufacturing,Mass Customer,N,No,3.0
1617,1912,Hall,Grouer,Male,36,1992-11-04,Manufacturing,High Net Worth,N,No,7.0
1618,1913,Tamiko,Fergie,Female,36,1973-11-02,Health,Mass Customer,N,Yes,17.0
1619,1914,Clyve,Sandwick,Male,72,1968-06-21,Financial Services,Mass Customer,N,No,5.0
1620,1915,Dusty,Tesimon,Female,40,1953-10-12,Health,Mass Customer,N,Yes,12.0
1621,1916,Redd,O'Crowley,Male,71,1995-03-05,Retail,High Net Worth,N,Yes,7.0
1622,1917,Raquela,Schimpke,Female,7,1973-07-28,Argiculture,Affluent Customer,N,Yes,8.0
1623,1918,Devin,Sandeson,U,83,1977-08-12,IT,Affluent Customer,N,No,10.722750997850783
1624,1919,Bartie,Hartburn,Male,40,1960-12-23,Argiculture,Mass Customer,N,Yes,19.0
1625,1920,Rutter,Marlen,Male,29,1988-01-06,Financial Services,Mass Customer,N,No,13.0
1626,1923,Immanuel,Farlamb,Male,52,1970-08-23,Health,Mass Customer,N,No,9.0
1627,1926,Stefano,Menhenitt,Male,72,1957-11-15,Financial Services,High Net Worth,N,Yes,10.0
1628,1927,Masha,Bibbie,Female,11,1975-07-15,Manufacturing,Affluent Customer,N,Yes,8.0
1629,1928,Sully,Dorling,Male,2,1977-09-24,Manufacturing,High Net Worth,N,Yes,13.0
1630,1929,Elka,Crossgrove,Female,79,1986-10-12,Health,Affluent Customer,N,No,20.0
1631,1930,Ambrose,Bleasby,Male,27,1996-06-14,Manufacturing,High Net Worth,N,No,3.0
1632,1931,Boris,Syres,Male,85,1973-11-06,Health,Affluent Customer,N,No,6.0
1633,1932,Sybila,Enefer,Female,98,1977-01-03,Entertainment,Affluent Customer,N,Yes,3.0
1634,1933,Ephraim,Fulep,Male,72,1980-09-10,Manufacturing,Affluent Customer,N,No,18.0
1635,1936,Gisella,Scad,Female,36,1964-07-08,Manufacturing,Mass Customer,N,Yes,12.0
1636,1937,Renaud,Gahagan,Male,69,1974-01-08,Health,Mass Customer,N,No,19.0
1637,1938,Austin,Toopin,U,47,1977-08-12,IT,Mass Customer,N,Yes,10.722750997850783
1638,1940,Gabriellia,Coulter,Female,52,1977-03-02,Manufacturing,High Net Worth,N,Yes,8.0
1639,1941,Dmitri,Eleshenar,Male,83,1992-05-23,Entertainment,Mass Customer,N,No,2.0
1640,1942,Abe,Townby,Male,0,1987-01-08,Financial Services,High Net Worth,N,No,19.0
1641,1943,Armstrong,Style,Male,35,1985-10-03,Financial Services,Affluent Customer,N,Yes,13.0
1642,1944,Gregory,Balchin,Male,73,1980-07-30,Argiculture,High Net Worth,N,Yes,8.0
1643,1947,Gretta,Patrone,Female,66,1963-12-11,Telecommunications,Affluent Customer,N,Yes,18.0
1644,1948,Elizabeth,Applewhaite,Female,30,1964-06-08,Entertainment,Mass Customer,N,No,11.0
1645,1949,Onida,Cockshot,Female,9,1954-05-10,Manufacturing,Mass Customer,N,No,7.0
1646,1950,Berne,Fulkes,Male,27,1963-10-07,Manufacturing,Affluent Customer,N,Yes,19.0
1647,1951,Rockie,MacCosty,Male,93,2000-06-07,Manufacturing,Mass Customer,N,Yes,2.0
1648,1952,Patrica,Donativo,Female,35,1974-01-29,Health,Mass Customer,N,Yes,9.0
1649,1953,Luisa,McGlue,Female,23,1978-06-05,Financial Services,High Net Worth,N,No,12.0
1650,1954,Greg,Iacovo,Male,88,1967-11-29,Manufacturing,Affluent Customer,N,No,5.0
1651,1956,Omero,Murra,Male,36,1994-07-08,Health,Affluent Customer,N,Yes,3.0
1652,1957,Gary,Eager,Male,1,1977-09-19,Property,Affluent Customer,N,No,4.0
1653,1959,Arlen,Klossek,Male,3,1978-09-18,Health,Mass Customer,N,Yes,16.0
1654,1962,Paddie,Grunder,Male,13,1977-11-01,Retail,Mass Customer,N,Yes,22.0
1655,1963,Syman,Trimnell,Male,81,1998-03-18,Argiculture,Mass Customer,N,Yes,4.0
1656,1964,Cara,Campbell-Dunlop,Female,60,1964-06-19,Financial Services,Affluent Customer,N,Yes,9.0
1657,1965,Bendicty,Powrie,Male,81,1973-12-14,Retail,Mass Customer,N,Yes,3.0
1658,1966,Moshe,Nicholl,Male,75,1993-10-31,Financial Services,High Net Worth,N,No,3.0
1659,1967,Nomi,LN_unkown,Female,88,1985-11-19,Manufacturing,Affluent Customer,N,Yes,17.0
1660,1968,Frederica,Hughman,Female,31,1994-06-12,Entertainment,Mass Customer,N,No,1.0
1661,1969,Dimitry,Kunkler,Male,54,1961-07-06,IT,Mass Customer,N,Yes,19.0
1662,1970,Carl,Eyre,Male,51,1982-08-23,Manufacturing,Mass Customer,N,No,7.0
1663,1971,Mariel,Dyke,Female,49,1998-02-10,Manufacturing,Mass Customer,N,Yes,4.0
1664,1972,Obed,Pauler,Male,12,1989-07-14,IT,Mass Customer,N,Yes,2.0
1665,1973,Fanni,Liffe,Female,52,1980-01-11,Financial Services,High Net Worth,N,No,5.0
1666,1975,Tommie,Midden,Female,39,1965-10-19,Health,Affluent Customer,N,No,4.0
1667,1976,Letitia,Coan,Female,84,1975-08-16,Manufacturing,Mass Customer,N,No,11.0
1668,1977,Myrtia,Paschke,Female,28,1977-10-04,Manufacturing,Mass Customer,N,Yes,5.0
1669,1978,Marge,Skerm,Female,53,1955-01-06,Health,Mass Customer,N,No,16.0
1670,1979,Ephrem,Cariss,Male,98,1960-05-15,Manufacturing,Mass Customer,N,Yes,11.0
1671,1980,Kenneth,Viall,Male,97,1992-06-20,Health,High Net Worth,N,Yes,7.0
1672,1982,Julee,Hallewell,Female,80,1968-03-30,Financial Services,High Net Worth,N,Yes,16.0
1673,1983,Kimberlee,Soonhouse,Female,6,1963-03-10,Entertainment,Affluent Customer,N,Yes,18.0
1674,1984,Hewett,Alessandretti,Male,70,1999-06-01,Health,Mass Customer,N,Yes,1.0
1675,1986,Melania,Ruske,Female,53,1981-12-30,Retail,Mass Customer,N,No,16.0
1676,1987,Jacobo,Rosenblum,Male,56,1956-06-08,Health,Affluent Customer,N,No,8.0
1677,1988,Kelwin,Goldsmith,Male,27,1957-04-15,Property,Mass Customer,N,No,8.0
1678,1989,Emalee,Guitel,Female,46,1973-07-21,Property,High Net Worth,N,Yes,17.0
1679,1990,Mira,Askham,U,9,1977-08-12,Financial Services,High Net Worth,N,No,10.722750997850783
1680,1991,Tobe,Godrich,Male,35,1993-09-27,Health,Mass Customer,N,Yes,8.0
1681,1992,Shanta,Attrill,Female,28,1995-10-21,Manufacturing,Mass Customer,N,Yes,3.0
1682,1994,Gray,McLorinan,Female,71,1986-04-25,Manufacturing,High Net Worth,N,No,11.0
1683,1996,Filmer,Furby,Male,4,1985-12-29,Manufacturing,Mass Customer,N,No,4.0
1684,1998,Hamil,Britch,Male,13,1975-03-26,Manufacturing,High Net Worth,N,No,21.0
1685,1999,Raquel,Bamlett,Female,6,1962-08-16,Manufacturing,Mass Customer,N,Yes,7.0
1686,2000,Kain,Rene,U,68,1977-08-12,IT,High Net Worth,N,Yes,10.722750997850783
1687,2001,Mada,Martinho,Female,21,1977-10-06,Manufacturing,Mass Customer,N,Yes,3.0
1688,2002,Matilde,Hamsher,Female,55,1971-06-20,Financial Services,Mass Customer,N,No,12.0
1689,2003,Lilli,Hargey,Female,80,1962-06-21,Manufacturing,High Net Worth,N,Yes,8.0
1690,2004,Brandy,Showering,Male,16,1963-06-12,Manufacturing,Affluent Customer,N,Yes,10.0
1691,2005,Marina,McElwee,Female,41,1978-08-20,Manufacturing,High Net Worth,N,No,17.0
1692,2006,Hyacinthia,Tuley,Female,33,1999-10-04,Property,High Net Worth,N,Yes,2.0
1693,2007,Gail,Scarrisbrick,Male,8,1970-04-13,Manufacturing,Mass Customer,N,Yes,15.0
1694,2008,Jamill,Cudd,Male,77,1993-07-27,Financial Services,Mass Customer,N,Yes,3.0
1695,2009,Neilla,Castrillo,Female,19,1960-03-16,Health,Affluent Customer,N,Yes,19.0
1696,2010,Duff,Guyer,Male,88,1974-01-31,Manufacturing,High Net Worth,N,Yes,7.0
1697,2011,Guthrie,MacAne,Male,68,1978-01-22,Manufacturing,High Net Worth,N,Yes,12.0
1698,2012,Maisey,Lavell,Female,55,1972-09-07,Health,High Net Worth,N,No,4.0
1699,2013,Marge,Girault,Female,99,1995-08-10,Health,Affluent Customer,N,Yes,19.0
1700,2014,Sandye,Avraam,Female,49,1990-05-25,Manufacturing,Mass Customer,N,Yes,8.0
1701,2015,Charyl,Sibson,Female,6,1974-02-19,Health,Affluent Customer,N,No,7.0
1702,2016,Laraine,Merioth,Female,89,1998-11-19,Retail,Affluent Customer,N,Yes,1.0
1703,2017,Ezri,Sadry,Male,67,1995-02-11,Financial Services,Affluent Customer,N,Yes,6.0
1704,2018,Richie,Matts,Male,80,1963-01-30,Financial Services,Affluent Customer,N,No,12.0
1705,2019,Neda,Perkis,Female,48,1953-09-13,Entertainment,High Net Worth,N,No,17.0
1706,2020,Portia,Proudlock,Female,50,1971-05-06,Property,Affluent Customer,N,Yes,14.0
1707,2021,Ulrica,Abelwhite,U,31,1977-08-12,IT,High Net Worth,N,Yes,10.722750997850783
1708,2022,Mortimer,Iremonger,Male,79,1982-07-03,IT,Affluent Customer,N,No,7.0
1709,2024,Elinor,Biggerstaff,Female,69,2000-07-14,IT,Mass Customer,N,Yes,2.0
1710,2026,Anabelle,Rogerson,Female,62,1987-09-18,Property,Mass Customer,N,Yes,7.0
1711,2028,Cathy,Parmley,Female,25,1976-12-10,Retail,Affluent Customer,N,Yes,18.0
1712,2029,Charlie,Hastilow,Male,10,1992-03-10,Manufacturing,Mass Customer,N,No,7.0
1713,2030,Xymenes,Sprull,Male,3,1961-01-09,Property,High Net Worth,N,No,15.0
1714,2032,Theodore,Chicchelli,Male,98,1983-09-09,Property,Mass Customer,N,Yes,9.0
1715,2033,Mar,Philippon,Male,36,1971-08-31,Health,High Net Worth,N,No,10.0
1716,2034,June,Haslam,Female,87,1974-01-10,Manufacturing,Mass Customer,N,No,8.0
1717,2035,Kylie,Terese,Male,40,1979-06-01,Health,Mass Customer,N,No,19.0
1718,2037,Irwin,Ryall,Male,19,1989-01-04,IT,Mass Customer,N,No,6.0
1719,2038,Fae,Done,Female,9,1959-11-26,Financial Services,Mass Customer,N,Yes,5.0
1720,2039,Laureen,Blower,Female,38,1978-03-26,IT,High Net Worth,N,Yes,7.0
1721,2040,Gal,Scardafield,Male,25,1969-09-05,Retail,Affluent Customer,N,Yes,12.0
1722,2041,Mort,Heath,Male,52,1957-10-27,Financial Services,Mass Customer,N,No,17.0
1723,2042,Bendix,Cooke,Male,65,1968-08-14,Health,Mass Customer,N,No,17.0
1724,2044,Leyla,Eddington,Female,84,1998-08-02,Health,Mass Customer,N,Yes,1.0
1725,2045,Hermina,Franzel,Female,15,1984-07-03,Financial Services,High Net Worth,N,No,15.0
1726,2047,Kirsten,Slegg,Female,45,1975-04-13,Financial Services,Affluent Customer,N,Yes,21.0
1727,2048,Sorcha,Genthner,Female,22,1960-04-13,Financial Services,High Net Worth,N,No,13.0
1728,2049,Jud,Purchon,Male,21,1962-02-12,Manufacturing,High Net Worth,N,No,5.0
1729,2051,Teresita,Drinnan,Female,8,1959-06-15,Manufacturing,Affluent Customer,N,No,20.0
1730,2052,Ganny,Sealeaf,Male,5,1955-11-30,Retail,Mass Customer,N,Yes,8.0
1731,2053,Horatius,Dufton,Male,7,1978-05-28,Financial Services,Affluent Customer,N,Yes,11.0
1732,2054,Horace,Gilpillan,Male,12,1995-08-21,Manufacturing,Mass Customer,N,Yes,22.0
1733,2055,Harmon,Bakster,Male,46,1980-09-14,Retail,High Net Worth,N,No,7.0
1734,2056,Cristin,Smoughton,Female,65,1986-03-04,Property,High Net Worth,N,No,22.0
1735,2057,Elianora,Sally,Female,99,1959-10-04,Manufacturing,Affluent Customer,N,Yes,15.0
1736,2058,Ronna,Wickersham,Female,99,1978-02-04,Argiculture,High Net Worth,N,No,7.0
1737,2060,Constancia,Akram,Female,17,1959-01-23,Financial Services,Mass Customer,N,No,17.0
1738,2061,Loralyn,LN_unkown,Female,71,1983-01-24,Manufacturing,High Net Worth,N,No,4.0
1739,2062,Guillermo,Kolakovic,Male,67,1976-08-19,Retail,Mass Customer,N,No,18.0
1740,2063,Benny,Crudge,Male,55,1963-06-17,Health,Affluent Customer,N,No,16.0
1741,2064,Reynard,Jaffrey,Male,99,1969-05-19,Health,Mass Customer,N,Yes,18.0
1742,2065,Silvio,Henrichs,Male,66,1978-03-13,Retail,Mass Customer,N,Yes,12.0
1743,2066,Skipp,McLarens,Male,91,1969-12-21,Health,High Net Worth,N,Yes,12.0
1744,2067,Slade,Mulvin,Male,81,1979-05-05,Health,Mass Customer,N,No,17.0
1745,2069,Sol,Holdron,U,32,1977-08-12,IT,Mass Customer,N,Yes,10.722750997850783
1746,2072,Margie,Tillyer,Female,30,1960-04-20,Financial Services,Mass Customer,N,Yes,9.0
1747,2073,Linea,LN_unkown,Female,87,1974-01-30,Manufacturing,High Net Worth,N,Yes,10.0
1748,2074,Roslyn,Rawdall,Female,90,1997-06-11,Financial Services,Mass Customer,N,No,4.0
1749,2075,Devondra,Jovis,Female,95,1973-04-23,Manufacturing,Mass Customer,N,No,8.0
1750,2076,Beatriz,Tweddle,Female,73,1969-06-03,Manufacturing,Mass Customer,N,Yes,5.0
1751,2077,Tobe,Lindroos,Female,67,1992-02-26,Financial Services,Mass Customer,N,Yes,7.0
1752,2078,Joice,Govett,Female,15,1989-08-30,Manufacturing,Mass Customer,N,No,3.0
1753,2081,Gelya,Coaker,Female,69,1972-06-21,Financial Services,Mass Customer,N,No,13.0
1754,2082,Sybyl,Beekman,Female,38,1979-12-07,Health,Affluent Customer,N,Yes,19.0
1755,2084,Britni,Menguy,Female,6,1986-10-03,IT,Mass Customer,N,Yes,17.0
1756,2085,Carolynn,Samsin,Female,83,1956-05-03,Health,Mass Customer,N,No,11.0
1757,2086,Gayle,Cockerell,Male,68,1997-01-03,Financial Services,High Net Worth,N,No,1.0
1758,2087,Yehudi,Sandon,Male,76,1969-06-08,IT,Mass Customer,N,Yes,15.0
1759,2088,Ernie,Wankel,Male,2,1969-10-09,Financial Services,Mass Customer,N,Yes,14.0
1760,2089,Erie,Ballston,Male,93,1958-01-07,Financial Services,High Net Worth,N,No,15.0
1761,2090,Stanton,Schimoni,Male,63,1964-12-05,Financial Services,Mass Customer,N,Yes,17.0
1762,2091,Dominga,Crosfield,Female,27,1980-06-22,Argiculture,Mass Customer,N,No,9.0
1763,2092,Stavros,Hazelby,Male,14,1977-12-22,Manufacturing,High Net Worth,N,No,18.0
1764,2093,Salem,Doiley,Male,94,1999-09-10,Financial Services,High Net Worth,N,No,2.0
1765,2095,Anette,Guerreiro,Female,69,1989-11-13,Manufacturing,Affluent Customer,N,No,8.0
1766,2096,Torrie,Smartman,Female,74,1969-05-21,Telecommunications,High Net Worth,N,Yes,12.0
1767,2097,Web,Decaze,Male,38,1988-04-08,Telecommunications,Mass Customer,N,No,21.0
1768,2098,Ame,Tossell,Female,82,1969-12-13,Health,High Net Worth,N,No,16.0
1769,2099,Mikel,McKechnie,Male,40,1959-10-03,Financial Services,High Net Worth,N,Yes,19.0
1770,2100,Der,Blatcher,Male,34,1978-05-30,IT,Mass Customer,N,No,14.0
1771,2103,Jayme,Hendin,Male,94,1975-09-22,Financial Services,Affluent Customer,N,No,18.0
1772,2104,Livy,Roote,Female,31,1979-01-29,Financial Services,Mass Customer,N,No,11.0
1773,2105,Terrance,Goligher,Male,29,1971-11-11,Health,High Net Worth,N,Yes,6.0
1774,2106,Antons,Ley,Male,91,1970-03-19,Financial Services,High Net Worth,N,Yes,13.0
1775,2107,Dre,Ferrillo,Female,2,1992-07-10,IT,Affluent Customer,N,Yes,4.0
1776,2108,Michel,O'Halligan,Female,41,1985-11-24,Property,Mass Customer,N,Yes,18.0
1777,2109,Grazia,Vinson,Female,14,1965-04-13,Health,High Net Worth,N,Yes,18.0
1778,2110,Gard,Marris,Male,29,1973-07-31,Manufacturing,High Net Worth,N,No,14.0
1779,2111,Ellis,Vokes,Male,98,1973-12-28,Property,Affluent Customer,N,Yes,12.0
1780,2112,Aubrie,Glaum,Female,64,1993-05-17,Financial Services,Mass Customer,N,Yes,6.0
1781,2113,Nita,Bushell,Female,91,1972-01-06,Manufacturing,Affluent Customer,N,No,17.0
1782,2114,Erick,Caveill,Male,78,1954-11-29,Argiculture,High Net Worth,N,No,19.0
1783,2115,Shannon,Pflieger,Male,17,1975-08-31,Health,Mass Customer,N,Yes,17.0
1784,2116,Wyndham,Ecob,Male,81,1979-01-20,Financial Services,Affluent Customer,N,Yes,9.0
1785,2117,Llywellyn,Christall,Male,76,1995-06-14,Health,Affluent Customer,N,No,3.0
1786,2119,Dorise,Bellon,Female,51,1985-03-01,Financial Services,Mass Customer,N,No,17.0
1787,2120,Clare,Attoe,Male,80,1997-01-03,Manufacturing,Mass Customer,N,No,1.0
1788,2121,Clarita,Jaqueminet,Female,35,1989-02-15,Financial Services,Mass Customer,N,Yes,22.0
1789,2122,Osborne,Nawton,Male,85,1973-01-27,Health,High Net Worth,N,Yes,11.0
1790,2123,Shirley,Negal,Female,36,1993-03-19,Manufacturing,Affluent Customer,N,No,2.0
1791,2124,Damien,Bartczak,Male,17,1978-01-30,Retail,High Net Worth,N,No,18.0
1792,2125,Laurene,Linstead,Female,9,1975-01-27,Financial Services,High Net Worth,N,No,18.0
1793,2126,Hugibert,Getcliff,Male,65,1958-03-29,Health,Mass Customer,N,Yes,17.0
1794,2127,Wanids,Baudet,Female,66,1974-02-15,Manufacturing,Mass Customer,N,No,7.0
1795,2128,Gregorius,Cockram,Male,31,1976-09-25,Property,Affluent Customer,N,Yes,16.0
1796,2129,Barron,Waszkiewicz,Male,26,1980-10-07,Manufacturing,High Net Worth,N,No,3.0
1797,2130,Evangelina,Coxhell,Female,95,1990-01-01,Property,High Net Worth,N,Yes,16.0
1798,2132,Davina,Dougary,Female,16,1985-02-02,Financial Services,High Net Worth,N,Yes,22.0
1799,2133,Clarissa,Blaisdale,Female,44,1998-01-20,Financial Services,High Net Worth,N,No,3.0
1800,2134,Crosby,Ruoff,Male,16,2000-02-21,Manufacturing,Affluent Customer,N,No,2.0
1801,2136,Heather,Golsworthy,Female,21,1965-07-12,Health,High Net Worth,N,Yes,5.0
1802,2137,Renie,LN_unkown,Female,46,1971-06-22,Manufacturing,Affluent Customer,N,No,5.0
1803,2138,Jonell,Gon,Female,23,1978-11-28,Manufacturing,High Net Worth,N,No,15.0
1804,2139,Carolina,Brands,Female,87,1982-02-06,IT,Affluent Customer,N,Yes,7.0
1805,2140,Hilario,Ramsdell,Male,59,1976-09-30,Telecommunications,High Net Worth,N,No,21.0
1806,2141,Georgie,Bruggen,Female,50,1964-08-21,Financial Services,High Net Worth,N,Yes,4.0
1807,2144,Maureene,Kingstne,Female,12,1978-04-11,Property,Mass Customer,N,Yes,9.0
1808,2145,Adrea,Quittonden,Female,44,1959-11-11,Entertainment,Affluent Customer,N,Yes,19.0
1809,2148,Annis,Freeth,Female,78,1989-03-20,Manufacturing,Mass Customer,N,Yes,15.0
1810,2150,Huntlee,Pashba,Male,75,1959-09-05,Retail,Affluent Customer,N,Yes,8.0
1811,2151,Herrick,Gammett,Male,9,1986-10-23,Entertainment,Affluent Customer,N,No,6.0
1812,2152,Junina,Labone,Female,40,1968-11-05,Manufacturing,Mass Customer,N,Yes,19.0
1813,2153,Jimmy,LN_unkown,Male,22,1986-10-13,Financial Services,Mass Customer,N,No,10.0
1814,2154,Bird,Bolf,Female,86,1980-01-08,Manufacturing,High Net Worth,N,No,6.0
1815,2156,Darill,Mowday,Male,96,1977-04-08,Retail,Mass Customer,N,Yes,18.0
1816,2157,Alidia,Petyankin,Female,52,1978-01-30,Property,Mass Customer,N,No,19.0
1817,2158,Caesar,Begbie,Male,11,1960-12-18,Entertainment,Mass Customer,N,No,6.0
1818,2160,Kettie,Cantopher,Female,64,1971-06-26,Health,Mass Customer,N,Yes,15.0
1819,2161,Tommie,Mardle,Male,35,1998-01-14,Financial Services,Mass Customer,N,No,4.0
1820,2162,Andrew,Blunt,Male,49,1974-05-09,Financial Services,High Net Worth,N,Yes,10.0
1821,2164,Toinette,Clementson,Female,12,1973-08-16,Financial Services,Mass Customer,N,Yes,18.0
1822,2165,Marlie,Teesdale,U,16,1977-08-12,Manufacturing,Affluent Customer,N,No,10.722750997850783
1823,2166,Mareah,Woodnutt,Female,78,1984-11-09,Property,Mass Customer,N,No,16.0
1824,2167,Laina,Semorad,Female,31,1997-07-11,Entertainment,Mass Customer,N,No,1.0
1825,2168,Levon,Woollard,Male,83,1974-11-16,Financial Services,Mass Customer,N,Yes,17.0
1826,2169,Jarrad,Atwell,Male,80,1979-02-28,Financial Services,Mass Customer,N,No,18.0
1827,2170,Dewitt,Laight,Male,27,1963-04-27,Manufacturing,Affluent Customer,N,No,6.0
1828,2171,Laryssa,Maes,Female,21,1970-02-10,Health,High Net Worth,N,No,10.0
1829,2172,Emmery,Angrock,Male,6,1979-01-05,Health,Affluent Customer,N,Yes,13.0
1830,2173,Gracia,McAteer,Female,27,1976-09-21,IT,Mass Customer,N,Yes,22.0
1831,2174,Rock,Vickerstaff,Male,32,1962-09-21,Argiculture,High Net Worth,N,No,11.0
1832,2175,Elvyn,Bullas,Male,23,1985-11-01,Health,Mass Customer,N,No,13.0
1833,2176,Josie,Gallemore,Female,79,1962-11-09,Property,High Net Worth,N,Yes,12.0
1834,2177,Waverly,Creebo,Male,35,1977-10-08,Health,Mass Customer,N,No,9.0
1835,2178,Veriee,Colthard,Female,20,1954-03-18,Retail,Mass Customer,N,No,12.0
1836,2179,Benson,cornhill,Male,15,1960-08-20,Manufacturing,Mass Customer,N,No,17.0
1837,2181,Tobe,Roxby,Male,99,1974-07-17,IT,Mass Customer,N,Yes,8.0
1838,2182,Symon,Minchin,Male,47,1967-04-23,Entertainment,High Net Worth,N,Yes,16.0
1839,2183,Jillie,Fyndon,Female,61,1972-02-07,Manufacturing,Mass Customer,N,Yes,7.0
1840,2184,Lamar,Gladman,Male,49,1971-12-05,Health,Mass Customer,N,No,11.0
1841,2185,Gayle,Gridley,Female,40,1963-10-15,Property,Mass Customer,N,No,19.0
1842,2186,Carolina,Sexty,Female,61,1963-03-18,Health,High Net Worth,N,No,5.0
1843,2187,Brunhilde,Kendall,Female,52,1997-12-27,Health,Mass Customer,N,No,2.0
1844,2189,Thedric,LN_unkown,Male,43,1998-02-25,Financial Services,High Net Worth,N,No,4.0
1845,2190,Maressa,Kondrachenko,Female,77,1979-04-17,IT,Affluent Customer,N,No,13.0
1846,2194,Johnette,O'Fergus,Female,79,1958-09-10,Manufacturing,Affluent Customer,N,Yes,11.0
1847,2195,Nevsa,Taill,Female,94,1987-05-02,Financial Services,Affluent Customer,N,Yes,13.0
1848,2196,Skylar,Brise,Male,66,1976-06-08,Retail,High Net Worth,N,Yes,7.0
1849,2197,Filip,Willows,Male,32,1993-09-16,Financial Services,Mass Customer,N,No,7.0
1850,2198,Marijn,Arnoll,Male,1,1998-01-10,Property,Affluent Customer,N,Yes,1.0
1851,2199,Leigha,Ranger,Female,89,1983-02-09,Property,High Net Worth,N,Yes,13.0
1852,2201,Trisha,Basset,Female,56,1998-12-12,Financial Services,Affluent Customer,N,Yes,1.0
1853,2202,Diannne,Neissen,Female,46,1977-08-19,Financial Services,Affluent Customer,N,Yes,8.0
1854,2203,Ganny,Alessandrelli,Male,13,1998-12-23,Health,High Net Worth,N,Yes,2.0
1855,2204,Kacie,Barthram,Female,16,1967-09-07,Entertainment,High Net Worth,N,No,7.0
1856,2205,Birk,Elphey,U,76,1977-08-12,IT,Mass Customer,N,No,10.722750997850783
1857,2206,Osmond,McCamish,Male,60,1957-05-25,Financial Services,Affluent Customer,N,No,14.0
1858,2207,Junia,Gall,Female,93,1979-01-26,Manufacturing,Mass Customer,N,Yes,16.0
1859,2209,Rriocard,Gavan,Male,4,1993-08-04,Health,Affluent Customer,N,Yes,3.0
1860,2210,Kirby,Cameron,Male,16,1985-11-24,Health,High Net Worth,N,No,5.0
1861,2211,Carmelita,Matuskiewicz,Female,3,1975-08-27,Manufacturing,Mass Customer,N,Yes,18.0
1862,2212,Adrianne,Raoux,Female,22,1974-05-13,Manufacturing,Affluent Customer,N,Yes,20.0
1863,2214,Farlay,Plevey,Male,52,1957-03-26,Manufacturing,High Net Worth,N,Yes,8.0
1864,2215,Viola,Wadhams,Female,50,1971-02-20,Financial Services,Mass Customer,N,Yes,18.0
1865,2216,Clarinda,Woffinden,Female,29,1962-01-02,Property,High Net Worth,N,Yes,10.0
1866,2217,Kristofor,Juris,Male,98,1981-10-17,Financial Services,Mass Customer,N,No,16.0
1867,2218,Madelena,Blincoe,Female,94,1992-05-27,Health,Affluent Customer,N,No,4.0
1868,2220,Curr,Jancey,Male,35,1959-05-13,Financial Services,Mass Customer,N,Yes,13.0
1869,2221,Tye,Scottini,Male,80,1995-11-07,Argiculture,Affluent Customer,N,No,7.0
1870,2222,Caroline,Grabban,Female,20,1974-08-26,Financial Services,Mass Customer,N,No,14.0
1871,2223,Sarita,Georgiev,Female,38,1981-01-29,Health,Mass Customer,N,No,12.0
1872,2224,Sydel,Seccombe,Female,3,1998-08-18,Retail,High Net Worth,N,Yes,4.0
1873,2225,Christina,Easum,Female,45,1988-04-02,Health,Affluent Customer,N,No,19.0
1874,2226,Hedvig,Flatt,Female,10,1955-07-22,Entertainment,Mass Customer,N,No,11.0
1875,2227,Duff,Kemble,Male,45,1976-07-16,Property,Affluent Customer,N,Yes,9.0
1876,2228,Rosita,Soppeth,Female,12,1956-03-09,Manufacturing,High Net Worth,N,No,9.0
1877,2229,Linette,Gotmann,Female,76,1959-04-10,Financial Services,Affluent Customer,N,Yes,7.0
1878,2234,Dylan,Hanvey,Male,48,1986-09-09,Manufacturing,Mass Customer,N,No,18.0
1879,2235,Maxine,Cauldwell,Female,75,1979-10-02,Health,Affluent Customer,N,No,16.0
1880,2236,Arin,Crickmoor,Male,0,1968-04-16,Manufacturing,Affluent Customer,N,Yes,13.0
1881,2238,Nata,Plinck,Female,96,1978-09-14,Retail,Mass Customer,N,Yes,14.0
1882,2239,Jocelyne,Pasquale,Female,0,1960-01-11,Property,High Net Worth,N,Yes,8.0
1883,2240,Niall,Hallifax,Male,4,1969-07-25,Manufacturing,High Net Worth,N,Yes,16.0
1884,2241,Augy,Jerrems,Male,45,1975-02-23,Financial Services,High Net Worth,N,No,10.0
1885,2244,Sidney,Cargon,Male,97,1972-05-10,Manufacturing,Mass Customer,N,No,5.0
1886,2245,Elsinore,Banbrook,Female,11,1980-04-21,Argiculture,Mass Customer,N,No,3.0
1887,2247,Gweneth,Wilkins,Female,17,1995-01-20,Retail,High Net Worth,N,Yes,1.0
1888,2248,Helsa,Grandisson,Female,33,1996-05-23,Manufacturing,Mass Customer,N,No,1.0
1889,2249,Kiele,Caghan,Female,7,1996-11-11,Financial Services,Mass Customer,N,No,5.0
1890,2250,De witt,Gleave,Male,72,1992-06-26,Telecommunications,High Net Worth,N,No,7.0
1891,2251,Leslie,Shotboult,Male,68,1959-08-19,Property,High Net Worth,N,No,19.0
1892,2252,Darcey,Annis,U,31,1977-08-12,IT,High Net Worth,N,Yes,10.722750997850783
1893,2253,Gracie,Kubacki,Female,28,1959-02-08,Manufacturing,Affluent Customer,N,Yes,13.0
1894,2254,Ann,Beek,Female,36,1955-10-21,Health,Affluent Customer,N,No,18.0
